eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
3.0,4.0,29.581976,0.2001,0.788575,0.878525,0.0079499995,-0.0079499995
4.0,4.0,32.849503,0.11732501,0.798475,0.86247504,0.0,0.0
5.0,4.0,46.05495,0.11510001,0.6874,0.817125,0.0,0.0
6.0,4.0,40.417473,0.14825,0.87820005,0.844575,0.0,0.0
7.0,4.0,58.38865,0.21114999,0.8076,0.78905,0.0,0.0
8.0,4.0,41.368126,0.033749998,0.64615,0.8703,0.0,0.0
9.0,4.0,34.766,0.020275,0.86512494,0.87259996,0.0,0.0
0.0,5.0,43.2426,0.16305,0.65837497,0.801,0.08652499,-0.08652499
1.0,5.0,47.15547,0.3134,0.809375,0.8011,0.023825001,-0.023825001
2.0,5.0,37.083923,0.300125,0.722475,0.83467495,0.011075,-0.011075
3.0,5.0,31.644676,0.1392,0.781475,0.87035,0.01615,-0.01615
4.0,5.0,37.470123,0.103975,0.777175,0.848025,0.014425,-0.014425
5.0,5.0,37.535976,0.180575,0.62865,0.845825,0.0,0.0
6.0,5.0,38.063,0.136125,0.84169996,0.85025,0.0,0.0
7.0,5.0,57.079777,0.128125,0.754025,0.793075,0.0,0.0
8.0,5.0,37.897423,0.040725,0.61515,0.877775,0.0,0.0
9.0,5.0,31.89885,0.01785,0.86469996,0.882675,0.0,0.0
0.0,6.0,41.394375,0.2607,0.650625,0.81920004,0.0683,-0.0683
1.0,6.0,46.105175,0.251225,0.8119,0.806225,0.018725,-0.018725
2.0,6.0,37.4977,0.25280002,0.7084,0.83515,0.010625,-0.010625
3.0,6.0,30.186401,0.24147502,0.77430004,0.87455,0.011975001,-0.011975001
4.0,6.0,36.079273,0.101725,0.78315,0.85552496,0.00695,-0.00695
5.0,6.0,37.4819,0.101524994,0.62685,0.846875,-0.001075,0.001075
6.0,6.0,31.014301,0.137975,0.796975,0.8794,0.0,0.0
7.0,6.0,49.628296,0.1309,0.734025,0.8224,0.0,0.0
8.0,6.0,38.135376,0.036275,0.6015,0.8779249,0.0,0.0
9.0,6.0,27.6908,0.021975,0.81984997,0.899325,0.0,0.0
0.0,7.0,42.35695,0.29725,0.67740005,0.82275,0.064775005,-0.064775005
1.0,7.0,46.395226,0.24054998,0.84987503,0.80595005,0.019000001,-0.019000001
2.0,7.0,38.100426,0.25105,0.74072504,0.835625,0.010125,-0.010125
3.0,7.0,32.0343,0.18595,0.797575,0.866575,0.01995,-0.01995
4.0,7.0,36.324974,0.1804,0.824925,0.8499,0.012600001,-0.012600001
5.0,7.0,38.2846,0.106300004,0.6386,0.84725,-0.0014749999,0.0014749999
6.0,7.0,32.255375,0.132725,0.825225,0.8745751,0.004825,-0.004825
7.0,7.0,42.370773,0.1219,0.6586,0.8501,0.0,0.0
8.0,7.0,37.57715,0.039925,0.57555,0.88202494,0.0,0.0
9.0,7.0,26.750702,0.02095,0.839475,0.90639997,0.0,0.0
0.0,8.0,43.651726,0.2055,0.68999994,0.81509995,0.072399996,-0.072399996
1.0,8.0,47.353725,0.29514998,0.862375,0.80277497,0.02215,-0.02215
2.0,8.0,38.53365,0.286475,0.7347,0.83305,0.012700001,-0.012700001
3.0,8.0,31.466675,0.174375,0.78770006,0.869325,0.017125,-0.017125
4.0,8.0,37.53105,0.111025006,0.81,0.843475,0.019000001,-0.019000001
5.0,8.0,38.1129,0.0994,0.630975,0.846975,-0.0011749999,0.0011749999
6.0,8.0,34.54535,0.1968,0.81999993,0.86520004,0.014175,-0.014175
7.0,8.0,45.75865,0.15855,0.68195,0.839,0.011125,-0.011125
8.0,8.0,29.61065,0.035625,0.4798,0.90940005,0.0,0.0
9.0,8.0,27.3419,0.0183,0.89712495,0.89864993,0.0,0.0
0.0,9.0,44.54115,0.16125,0.69077504,0.8119,0.075625,-0.075625
1.0,9.0,48.367878,0.38695,0.866625,0.79992497,0.025024999,-0.025024999
2.0,9.0,39.270348,0.21512501,0.74355,0.8302,0.015550001,-0.015550001
3.0,9.0,33.11005,0.1451,0.77797496,0.863975,0.022525001,-0.022525001
4.0,9.0,39.6244,0.113875,0.78357506,0.839575,0.0229,-0.0229
5.0,9.0,39.2547,0.18025,0.628025,0.84435,0.00145,-0.00145
6.0,9.0,34.482075,0.206,0.8189,0.8681,0.011299999,-0.011299999
7.0,9.0,47.678726,0.130675,0.67295,0.8344,0.015725,-0.015725
8.0,9.0,31.94445,0.0334,0.499025,0.90250003,0.0069,-0.0069
9.0,9.0,19.2873,0.023075,0.64275,0.93055,0.0,0.0
