eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
0.0,0.0,2.0852325,0.020360257,0.028712835,0.00940941,0.010790591,0.010790591
0.0,0.0,0.67467624,0.07302388,0.05200993,0.004822348,0.0042074337,0.0042074337
0.0,0.0,0.8559395,0.05992913,0.04125305,0.0042704805,0.0025069902,0.0025069902
0.0,0.0,0.675471,0.021303328,0.036787998,0.0016628369,0.00469541,0.00469541
0.0,0.0,0.964221,0.008006054,0.035433058,0.0045784186,0.0027904972,0.0027904972
0.0,0.0,0.7070624,0.06277151,0.035435457,0.0028437395,0.0030776411,0.0030776411
0.0,0.0,0.9232312,0.008978692,0.032277133,0.0034467466,0.0048264894,0.0048264894
0.0,0.0,1.0206428,0.06115525,0.021042468,0.002526237,0.005271622,0.005271622
0.0,0.0,0.70899856,0.0047206986,0.020443035,0.002119396,0.0036778902,0.0036778902
0.0,0.0,1.4686382,0.0031602017,0.061842505,0.005047277,0.0,0.0
