eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
6.0,2.0,48.88307,0.285025,1.24495,0.8231,0.0,0.0
7.0,2.0,66.02757,0.28205,1.15125,0.78355,0.0,0.0
8.0,2.0,54.989475,0.19137499,0.86605,0.83234996,0.0,0.0
9.0,2.0,44.866146,0.043125,1.4045999,0.852525,0.0,0.0
0.0,3.0,40.60375,0.34600002,0.7878,0.8313,0.057724997,-0.057724997
1.0,3.0,46.138702,0.4972,1.110975,0.8122,-0.005825,0.005825
2.0,3.0,41.2316,0.6655,1.036325,0.8254,0.0153,-0.0153
3.0,3.0,30.2518,0.317375,1.362925,0.88312495,0.0,0.0
4.0,3.0,51.63965,0.23525,1.312225,0.79435,0.0,0.0
5.0,3.0,54.690475,0.211825,1.1103749,0.79775,0.0,0.0
6.0,3.0,48.443348,0.420725,1.39815,0.82252496,0.0,0.0
7.0,3.0,62.23935,0.3269,1.302425,0.792575,0.0,0.0
8.0,3.0,55.474323,0.0863,1.002825,0.822775,0.0,0.0
9.0,3.0,42.71743,0.045649998,1.48685,0.85105,0.0,0.0
0.0,4.0,41.455574,0.392925,0.863925,0.83089995,0.0581,-0.0581
1.0,4.0,46.096073,0.69965005,1.19395,0.8118,-0.005425,0.005425
2.0,4.0,39.3536,0.600325,1.2336249,0.8337,0.0070249997,-0.0070249997
3.0,4.0,31.2675,0.32485,1.6601,0.87835,0.004775,-0.004775
4.0,4.0,36.29995,0.291775,1.53215,0.86087495,0.0,0.0
5.0,4.0,47.707424,0.21492499,1.3068249,0.820875,0.0,0.0
6.0,4.0,41.908997,0.36175,1.6546,0.84370005,0.0,0.0
7.0,4.0,55.901802,0.3132,1.532575,0.81345,0.0,0.0
8.0,4.0,45.806023,0.085075,1.189225,0.853225,0.0,0.0
9.0,4.0,37.54305,0.047374997,1.76165,0.86625,0.0,0.0
0.0,5.0,44.854397,0.47035003,0.944425,0.815425,0.07355,-0.07355
1.0,5.0,47.848774,0.64195,1.2883,0.8063251,5.000003e-05,-5.000003e-05
2.0,5.0,41.293625,0.52849996,1.27485,0.826625,0.014075,-0.014075
3.0,5.0,33.8695,0.407675,1.6974,0.86759996,0.015525,-0.015525
4.0,5.0,40.8303,0.23905,1.5119749,0.842875,0.018,-0.018
5.0,5.0,41.24165,0.261675,1.29125,0.84662503,0.0,0.0
6.0,5.0,41.325653,0.32889998,1.649475,0.8459,0.0,0.0
7.0,5.0,54.9705,0.28355,1.4804249,0.817525,0.0,0.0
8.0,5.0,43.6151,0.078025,1.1187,0.85925007,0.0,0.0
9.0,5.0,35.11095,0.04205,1.8436749,0.8732,0.0,0.0
0.0,6.0,45.05,0.209825,0.944225,0.81465,0.07435,-0.07435
1.0,6.0,48.92625,0.25384998,1.272875,0.80272496,0.0037000002,-0.0037000002
2.0,6.0,42.421677,0.3877,1.226125,0.820725,0.019975001,-0.019975001
3.0,6.0,34.083748,0.22075,1.5905,0.86715,0.015999999,-0.015999999
4.0,6.0,40.676327,0.14199999,1.4422,0.842275,0.0186,-0.0186
5.0,6.0,42.840725,0.129075,1.207575,0.839175,0.007475,-0.007475
6.0,6.0,36.943775,0.174825,1.54155,0.863725,0.0,0.0
7.0,6.0,52.92885,0.270475,1.3594251,0.82365,0.0,0.0
8.0,6.0,43.596874,0.059775,1.05055,0.861275,0.0,0.0
9.0,6.0,33.9152,0.034675,1.7016,0.879125,0.0,0.0
0.0,7.0,49.094624,0.360625,0.9815,0.80465,0.084374994,-0.084374994
1.0,7.0,51.0962,0.46940002,1.333925,0.7954,0.010999999,-0.010999999
2.0,7.0,43.580376,0.36725,1.310625,0.817525,0.02315,-0.02315
3.0,7.0,36.72725,0.3232,1.7802751,0.854725,0.028375,-0.028375
4.0,7.0,43.393227,0.1861,1.593175,0.832525,0.02835,-0.02835
5.0,7.0,44.996872,0.205375,1.3222251,0.83114994,0.015475,-0.015475
6.0,7.0,39.8675,0.28372502,1.7196499,0.8521,0.011624999,-0.011624999
7.0,7.0,48.32897,0.20650001,1.5178249,0.840925,0.0,0.0
8.0,7.0,44.852524,0.073625,1.1596,0.858925,0.0,0.0
9.0,7.0,36.8968,0.045675,1.8900751,0.864175,0.0,0.0
0.0,8.0,49.359,0.36562502,0.9809,0.803275,0.085725,-0.085725
1.0,8.0,51.39215,0.55764997,1.2821751,0.795125,0.011225,-0.011225
2.0,8.0,43.47045,0.55340004,1.238875,0.81902504,0.021650001,-0.021650001
3.0,8.0,33.648174,0.327425,1.4477501,0.86945,0.013625,-0.013625
4.0,8.0,41.591225,0.19170001,1.377375,0.83975005,0.02115,-0.02115
5.0,8.0,43.084698,0.196025,1.214625,0.838875,0.0077499994,-0.0077499994
6.0,8.0,37.211075,0.388075,1.5540999,0.86165,0.002025,-0.002025
7.0,8.0,48.417847,0.3076,1.3172001,0.83945,0.0014749999,-0.0014749999
8.0,8.0,32.245625,0.0768,0.95844996,0.902325,0.0,0.0
9.0,8.0,32.07505,0.045725003,1.6568749,0.88720006,0.0,0.0
0.0,9.0,51.94895,0.42665002,0.939025,0.79425,0.09475,-0.09475
1.0,9.0,53.273052,0.747975,1.267375,0.7889,0.0175,-0.0175
2.0,9.0,44.687653,0.485725,1.182925,0.81422496,0.026449999,-0.026449999
3.0,9.0,33.790527,0.3982,1.330625,0.8688,0.014325,-0.014325
4.0,9.0,42.206074,0.250825,1.2513,0.83725,0.023625,-0.023625
5.0,9.0,43.821426,0.2468,1.11655,0.83605003,0.0106,-0.0106
6.0,9.0,37.7381,0.46427497,1.38805,0.8587,0.0050250003,-0.0050250003
7.0,9.0,49.177925,0.2996,1.16295,0.837525,0.0033999998,-0.0033999998
8.0,9.0,34.91005,0.095525,0.8786,0.894275,0.008,-0.008
9.0,9.0,19.17875,0.0579,1.183525,0.93075,0.0,0.0
