eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
0.0,0.0,1.537868,0.06397973,0.077714056,0.006402873,0.007560217,0.007560217
0.0,0.0,0.8095966,0.06874745,0.074037924,0.002112463,0.0,0.0
0.0,0.0,1.1920888,0.009809018,0.08135961,0.005379296,0.0,0.0
0.0,0.0,1.0023412,0.018944446,0.091648564,0.0024813097,0.0,0.0
0.0,0.0,1.2418824,0.002346673,0.072589554,0.0068682213,0.0,0.0
0.0,0.0,2.1416435,0.0026842135,0.2080534,0.00668857,0.0,0.0
0.0,0.0,0.9863672,0.06798165,0.024139736,0.0019498413,0.0032791,0.0032791
0.0,0.0,0.78201425,0.08717364,0.024358422,0.0022299031,0.0054529808,0.0054529808
0.0,0.0,1.0503296,0.052267306,0.050002854,0.002544977,0.002997812,0.002997812
0.0,0.0,0.9814158,0.05925831,0.075807326,0.0024238327,0.0026139051,0.0026139051
0.0,0.0,1.119139,0.079480186,0.09760473,0.0051995385,0.0042979647,0.0042979647
0.0,0.0,0.7997303,0.018471872,0.07002748,0.002244301,0.0011499999,0.0011499999
0.0,0.0,1.0036367,0.0687953,0.09878568,0.0037666226,0.0,0.0
0.0,0.0,1.1856656,0.06462865,0.04552283,0.0024273216,0.0,0.0
0.0,0.0,2.4866424,0.004032989,0.073866375,0.009072593,0.0,0.0
0.0,0.0,0.60859233,0.0070158304,0.07139094,0.0021242537,0.0,0.0
0.0,0.0,0.5828433,0.04195244,0.04999405,0.0016378423,0.0023243276,0.0023243276
0.0,0.0,0.75130475,0.093689986,0.08157192,0.0030079025,0.002228228,0.002228228
0.0,0.0,0.6101959,0.028931076,0.107352294,0.002375388,0.0028796701,0.0028796701
0.0,0.0,1.0794238,0.08087105,0.15611643,0.005391358,0.0052244617,0.0052244617
0.0,0.0,1.3793273,0.07838827,0.19500373,0.0058260234,0.0060804505,0.0060804505
0.0,0.0,1.230404,0.011926731,0.16880995,0.0037499117,0.002094039,0.002094039
0.0,0.0,0.44901633,0.0881016,0.21428587,0.0017879813,0.0036375646,0.0036375646
0.0,0.0,1.2066214,0.013475231,0.12607025,0.0030293232,0.0,0.0
