eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
4.0,3.0,52.71875,0.1185,1.338,0.78965,0.0,0.0
5.0,3.0,54.196896,0.165025,1.087825,0.801075,0.0,0.0
6.0,3.0,49.109352,0.18959999,1.3982749,0.8197,0.0,0.0
7.0,3.0,61.714275,0.17085,1.314075,0.7968,0.0,0.0
8.0,3.0,57.199524,0.042675,0.98847497,0.82054996,0.0,0.0
9.0,3.0,42.561825,0.023575,1.5957749,0.853825,0.0,0.0
0.0,4.0,38.67635,0.224825,0.832875,0.838225,0.051574998,-0.051574998
1.0,4.0,44.627075,0.42945,1.16735,0.81824994,-0.014050001,0.014050001
2.0,4.0,37.665653,0.35009998,1.1901,0.841375,-0.0038750002,0.0038750002
3.0,4.0,30.351625,0.193,1.5758,0.88205004,9.9999976e-05,-9.9999976e-05
4.0,4.0,35.394524,0.13425002,1.52585,0.862075,0.0,0.0
5.0,4.0,47.470177,0.1377,1.2806499,0.821675,0.0,0.0
6.0,4.0,43.105225,0.2353,1.64615,0.8382499,0.0,0.0
7.0,4.0,55.713326,0.24537499,1.52145,0.813975,0.0,0.0
8.0,4.0,45.636497,0.049574997,1.20105,0.8563,0.0,0.0
9.0,4.0,38.358604,0.03145,1.8924251,0.86567503,0.0,0.0
0.0,5.0,39.526024,0.273575,0.87614995,0.834575,0.0552,-0.0552
1.0,5.0,45.156296,0.4018,1.2368001,0.81790006,-0.01365,0.01365
2.0,5.0,37.904747,0.2752,1.237275,0.840375,-0.00285,0.00285
3.0,5.0,30.885275,0.260425,1.5971999,0.8803,0.0018249999,-0.0018249999
4.0,5.0,37.25045,0.173575,1.5470251,0.856225,0.0058750003,-0.0058750003
5.0,5.0,41.074852,0.16877499,1.3052249,0.84645003,0.0,0.0
6.0,5.0,41.275875,0.17032501,1.68955,0.84512496,0.0,0.0
7.0,5.0,52.961597,0.156475,1.5286499,0.82567495,0.0,0.0
8.0,5.0,41.61605,0.045825,1.210525,0.86585003,0.0,0.0
9.0,5.0,36.73605,0.0294,2.0100498,0.871225,0.0,0.0
0.0,6.0,40.212524,0.2321,0.826125,0.832675,0.05715,-0.05715
1.0,6.0,46.53375,0.360525,1.136775,0.81455004,-0.010299999,0.010299999
2.0,6.0,38.557854,0.31185,1.1200249,0.837025,0.000475,-0.000475
3.0,6.0,30.1299,0.20282501,1.3962001,0.88269997,-0.00055,0.00055
4.0,6.0,36.916626,0.1792,1.3704001,0.8565,0.0055500004,-0.0055500004
5.0,6.0,41.620174,0.121700004,1.1761,0.844025,0.00245,-0.00245
6.0,6.0,35.9696,0.20324999,1.50675,0.86685,0.0,0.0
7.0,6.0,50.814377,0.179775,1.348975,0.832675,0.0,0.0
8.0,6.0,41.023975,0.0407,1.0814,0.870175,0.0,0.0
9.0,6.0,35.338776,0.028724998,1.7592001,0.87305003,0.0,0.0
0.0,7.0,40.618477,0.34335,0.908125,0.83125,0.05855,-0.05855
1.0,7.0,46.036076,0.3758,1.245825,0.81554997,-0.011299999,0.011299999
2.0,7.0,38.668774,0.282725,1.25425,0.83685,0.00064999994,-0.00064999994
3.0,7.0,31.583775,0.234575,1.6082251,0.87617505,0.006,-0.006
4.0,7.0,37.534,0.227225,1.5722001,0.85395,0.008125001,-0.008125001
5.0,7.0,42.42935,0.13012499,1.3577499,0.839175,0.0073000006,-0.0073000006
6.0,7.0,36.186275,0.21987501,1.74245,0.86527497,0.0015750001,-0.0015750001
7.0,7.0,45.516224,0.171725,1.5091,0.850075,0.0,0.0
8.0,7.0,40.348175,0.048600003,1.227275,0.871925,0.0,0.0
9.0,7.0,36.133076,0.025475,1.986675,0.8673,0.0,0.0
0.0,8.0,41.17585,0.2299,0.895925,0.828425,0.0614,-0.0614
1.0,8.0,47.04385,0.33,1.202175,0.8139,-0.009649999,0.009649999
2.0,8.0,38.804153,0.314275,1.14445,0.83799994,-0.0005,0.0005
3.0,8.0,30.107376,0.21065,1.387975,0.8834,-0.0012749999,0.0012749999
4.0,8.0,37.061203,0.17005,1.3448501,0.85705006,0.005025,-0.005025
5.0,8.0,40.593277,0.14829999,1.2016001,0.84674996,-0.00027500006,0.00027500006
6.0,8.0,34.769325,0.16457501,1.5122,0.870025,-0.003175,0.003175
7.0,8.0,45.741474,0.19705,1.3016751,0.84925,0.00084999995,-0.00084999995
8.0,8.0,30.955877,0.045849998,1.02455,0.90735,0.0,0.0
9.0,8.0,32.88295,0.023175001,1.743325,0.8832,0.0,0.0
0.0,9.0,54.50705,0.2131,0.98662496,0.771425,0.118375,-0.118375
1.0,9.0,57.66875,0.306325,1.348425,0.77035,0.033875,-0.033875
2.0,9.0,48.100124,0.33615,1.31535,0.7967,0.040825002,-0.040825002
3.0,9.0,39.704548,0.193725,1.4858,0.84475,0.0374,-0.0374
4.0,9.0,49.838577,0.1344,1.44285,0.806875,0.055199996,-0.055199996
5.0,9.0,45.643375,0.125225,1.3343499,0.83015,0.016325,-0.016325
6.0,9.0,42.037327,0.20539999,1.672475,0.84389997,0.022950001,-0.022950001
7.0,9.0,55.727974,0.150375,1.4339249,0.817,0.0331,-0.0331
8.0,9.0,38.987526,0.043925002,1.111925,0.8814,0.025975,-0.025975
9.0,9.0,24.9328,0.072850004,1.7375001,0.91102505,0.0,0.0
